mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy
123.315602,137.9538279,105.5903236,51.12431398,35.01090824,50.27862066,825.2268633,0.74136184,0.057116881,13.77012221
100.7900247,114.1876723,83.58784036,49.24600012,35.72005819,47.34085859,243.5510679,0.922738849,0.158281847,12.73736828
118.2122143,130.8058883,98.66653241,54.91582908,32.03061503,57.72821893,503.839047,0.849425021,0.07936986,13.0664503
134.4541783,146.3634449,113.460508,53.2392547,27.68297987,61.62965278,308.2034237,0.894272948,0.125863731,12.21356032
151.2004298,157.7331165,143.2179901,46.15671936,25.96202424,44.03325056,356.7681214,0.841469255,0.077958465,12.65075499
133.7527455,136.8404799,120.4979799,54.69249715,35.29005086,51.5994045,805.1500915,0.776194769,0.054869163,13.66302684
158.2304688,171.3117905,140.7988244,52.82269922,40.58168555,53.93815756,352.0216489,0.908371291,0.115110265,12.59058482
163.3216718,172.9347241,144.434624,50.79640754,26.66049882,53.22404287,55.73961802,0.978204711,0.290385849,10.5254615
159.8470714,160.4810328,139.8932988,40.89011356,19.41407392,42.555424,331.2115224,0.78077135,0.077671901,12.39931515
107.5957377,114.1218431,96.28525723,56.31064774,41.54842427,51.78374951,462.539706,0.892938059,0.112032609,13.31578222
179.4709174,183.0628544,164.8005505,55.49797025,33.16558268,56.16732254,317.0069453,0.90951638,0.098763341,12.35135136
132.9480077,133.9636327,117.4905015,50.34011569,33.24001503,48.006073,730.6618182,0.76191909,0.059439804,13.6013116
121.2229666,126.2124252,100.1611146,49.87798881,31.50875276,49.2925785,374.695795,0.868645802,0.124143873,12.96684918
123.55836,127.0231788,98.48248865,45.54493069,22.84823638,47.12584549,415.7918527,0.777910434,0.090212209,12.75425178
166.0738206,169.585647,139.5697744,44.0247712,22.27192145,53.49126733,327.0995567,0.826337132,0.088873179,12.50311185
129.7625707,143.4857707,105.7393235,57.13311572,29.42272214,66.47656712,226.4268515,0.933786487,0.166912356,11.81346222
151.5798828,148.5989823,132.1682052,46.29953642,25.66715742,46.02169654,376.7525772,0.829945164,0.08445286,12.59499057
166.8004719,174.5361994,154.6493295,54.45178779,32.31785108,53.17889262,421.0150445,0.872498021,0.084596715,12.79879036
149.436077,148.5215402,136.2526507,49.61315883,32.01503918,45.86693385,398.6936552,0.864481217,0.082683587,12.64525352
122.5789386,124.8402617,108.0825272,49.99880737,31.6569356,46.0012477,268.6942053,0.907693466,0.16804571,12.26534677
136.6636689,140.6404085,124.7422072,47.15090689,30.2502606,45.45599216,592.2172332,0.774382118,0.087729456,13.07874016
146.0555719,148.6945755,129.698666,50.86924368,31.7712658,55.16688189,450.7532754,0.855130823,0.082532447,12.73277065
179.0417019,179.6795531,157.6501843,50.12656277,25.04730531,54.96907809,295.5758108,0.879569536,0.100642307,12.28025587
124.1469569,136.5430696,106.5962954,51.93337109,30.09826518,50.69194438,559.8784697,0.804099425,0.066306612,13.48538219
127.9958047,130.3722871,112.6730963,53.87493875,34.40716797,50.7632653,769.628713,0.776938923,0.055614588,13.68590546
110.8592091,122.390997,99.58917511,50.36056698,34.02173668,47.63748647,214.4936143,0.930848918,0.246596967,11.74304697
136.5962065,150.8390142,120.4161163,49.93844817,26.05642331,50.60934294,198.0420415,0.921138102,0.171983934,11.72794795
135.9050412,144.05367,122.4165073,50.44793418,31.44104618,49.03614326,344.8571973,0.882410868,0.095413458,12.77489011
146.2495361,152.2746765,132.5072266,52.96110126,33.53350773,50.8325882,498.5902119,0.850847773,0.063705168,13.11913646
116.1702017,122.9189394,101.3278034,53.83432448,37.6516656,52.55607161,647.2796414,0.827530774,0.073773976,13.60801417
105.6910842,120.1868353,86.29742325,50.825184,26.12953317,52.91955229,150.4519674,0.940393167,0.243296094,11.34942121
160.1853348,166.7017076,142.3481362,51.64021636,30.01089247,56.32970916,414.8910448,0.860460511,0.083769427,12.7703823
149.6878772,152.1864494,128.7909079,40.77574147,17.98896227,44.05353438,238.7198902,0.833484567,0.118349088,11.82855881
130.6935688,138.8641078,114.7100091,52.92820164,31.42883953,56.18429,454.3556345,0.85869287,0.075265009,12.92051549
131.7785861,148.4011133,99.29294486,41.85287612,22.41539677,55.97026637,314.6536919,0.833351655,0.099449328,12.44991835
146.2085263,154.7870748,125.5856869,49.8058207,26.15273772,53.48757135,313.6043756,0.874413431,0.09773911,12.53131132
107.9244048,116.481467,93.59635417,54.46253834,40.93673426,52.23574038,774.8347762,0.810621651,0.062463618,13.85967914
122.0661244,130.7952722,105.3949501,51.44821966,28.82757226,50.57759074,398.2393528,0.856493101,0.117636426,12.8023579
152.3774796,158.3415534,131.2843524,50.97303744,28.96924451,54.61231061,439.194197,0.843651891,0.074599792,12.8887066
119.3249693,124.5108326,99.0082194,50.23291723,30.87466452,50.45108619,383.8987071,0.863711472,0.103948495,12.73668435
140.434029,157.0658513,106.2308387,49.81985851,27.61596046,66.74267896,312.2332505,0.890843115,0.103136033,12.61139789
151.6342252,154.6277504,131.3671126,45.75859903,23.09901887,47.92001353,288.9483393,0.85582789,0.09367207,12.26303272
133.9480133,142.9844738,130.2058917,49.2311588,27.67787436,45.74852361,177.2353126,0.930810812,0.13036018,11.91108827
111.9370959,124.6049434,92.24043642,50.36187517,26.10416009,52.655712,266.1944614,0.891853107,0.211142684,11.83859851
155.9939159,160.1253355,135.4479652,47.82874059,26.94664555,52.26046027,299.0980841,0.879736609,0.102372428,12.36232793
183.8262747,183.9192708,169.3376622,51.49304019,30.20699774,50.96512148,347.0409194,0.88246631,0.086869976,12.21398104
155.5873427,158.9578048,129.1884862,38.0893706,16.6664316,46.45285515,252.3932101,0.796883673,0.101904474,12.13262923
147.7389769,150.9147225,134.0971122,52.68663506,35.50143527,49.93950603,507.9815856,0.855401301,0.068351731,13.116691
107.3880938,118.5881335,88.51074732,53.01670296,31.41379671,54.9062575,496.867317,0.842171134,0.092308104,12.93591291
168.1020142,169.6064331,153.1376953,48.21873791,27.43961366,47.39175846,451.8363546,0.8200051,0.068799149,12.7566035
121.0601107,128.5200748,106.0166869,56.67698403,38.76273168,55.62364969,702.1715052,0.827985788,0.063702555,13.79640103
139.3971968,145.028305,121.895213,59.00545972,42.23174636,55.4739166,474.479728,0.89378133,0.091427271,13.15850576
140.7565625,151.6884375,120.6042279,53.26180985,30.1027387,61.8611834,390.2752499,0.877229657,0.081558559,12.7615516
126.0651059,133.4978257,113.5039329,49.66995348,30.6318535,46.82856267,472.4268733,0.831604636,0.094760294,12.96677422
144.1422025,154.6887702,123.8477109,48.14969226,25.48269158,51.56573363,286.4768464,0.877215676,0.108968301,12.39450286
168.6714223,175.1232215,154.7091202,57.20419862,35.4636637,56.91652533,301.9400668,0.92124291,0.096232081,12.47497894
131.6836985,145.5697575,100.4593038,43.64001108,31.61116287,51.11225357,232.1748294,0.904918772,0.14093022,12.12606666
174.5117836,179.8969581,149.7770323,46.23573528,23.39792751,53.4834223,273.2912013,0.86849239,0.110980989,12.14173498
142.1368741,139.8421446,127.8855128,51.4647165,33.68407045,48.05042888,382.4869766,0.881993485,0.083317624,12.72782371
104.9864152,112.5034676,87.724397,57.56744539,35.55304327,53.60495851,329.8150267,0.912195313,0.136095169,12.7250443
161.9166486,166.5656557,144.5966164,47.145471,25.75612996,52.5043988,399.1028845,0.833147686,0.081555622,12.51033846
152.8714692,158.7820009,144.1917191,49.56853462,27.51851679,47.33112538,278.1145507,0.892255671,0.097640132,12.19366092
125.1869537,135.0681272,112.3747487,55.96481701,39.73621078,54.53411294,613.5976309,0.851412785,0.084485747,13.49726348
81.26693726,113.9756266,53.4696757,59.06642647,63.05865909,52.0473284,2384.756865,0.668963823,0.052525897,14.65126367
125.2153199,140.0292386,104.7929007,61.3968047,36.38140414,69.91596526,309.1991332,0.93054168,0.126451984,12.36086387
115.0205278,131.2419911,100.2719245,54.0099331,30.34448073,54.29279843,360.4239065,0.884120201,0.117593598,12.49944901
118.2691276,123.0156182,104.8848238,51.91837399,33.16002318,47.85734006,520.5233469,0.834796944,0.085981628,13.3352275
147.424398,154.8779126,131.3576898,49.14909784,28.27938868,51.86824639,443.311008,0.833493625,0.076032292,12.80818118
124.7092956,131.2689751,104.6236626,50.93739119,32.84241984,50.43410088,353.9604711,0.881952092,0.139553993,12.39876286
136.0496137,140.6106579,122.0526407,45.12529535,25.91126621,48.73757969,425.4282295,0.807788163,0.088828715,12.6310745
177.8185029,183.2458441,160.3730282,47.00224814,25.53162586,49.54356314,393.7927715,0.826328536,0.078420512,12.60488338
162.3049058,172.9281521,142.2792931,50.78493722,28.17577975,55.65517965,461.3415061,0.83094986,0.078289433,12.95672911
118.985132,127.678555,107.5289184,49.66835838,36.16768317,46.58319847,579.248412,0.8231391,0.105318899,13.33270173
143.1566484,147.9507569,126.9197393,54.8205764,32.72068394,56.59656956,486.9201134,0.858631733,0.071345405,12.94748837
154.3382671,167.1850527,138.6683453,50.8865425,25.88935058,52.9669952,314.7671623,0.875121082,0.107815985,12.22075727
136.37178,147.88236,120.1443427,49.59865085,28.93197049,54.38488323,317.3991633,0.883763228,0.108806117,12.47132726
156.4158365,161.7930967,136.336978,51.86983927,27.6725238,54.12635736,315.7645213,0.884096669,0.10233834,12.17086839
121.6782661,128.2442654,105.2800618,50.40652417,28.62918431,49.21287795,395.5423713,0.851223792,0.082616198,13.02032396
107.5978293,117.3204423,95.82038667,53.0478105,33.47473469,48.52641508,155.8175642,0.951543304,0.216966488,12.05402718
159.6494168,158.1670112,145.9810672,47.66376624,27.56922858,47.18471925,406.1057284,0.838566309,0.082203838,12.51585464
147.1789315,150.4276336,127.4891129,52.56421466,38.8336166,56.47509672,403.1328257,0.892457891,0.109038456,12.51511414
137.1474675,139.5161996,123.1680162,54.35007372,35.84250685,51.11789886,457.3226588,0.874501896,0.073272876,13.06405689
127.160462,137.5953691,114.0401834,50.42496038,28.12066929,48.72256758,371.4715098,0.85895028,0.143437403,12.40724563
118.7959025,133.8063219,105.8571277,50.84181817,28.53590723,50.71663516,335.5261226,0.878094323,0.097126677,12.55137736
142.3282309,146.3497352,121.2383673,49.10446478,23.36586504,51.18225868,196.0282145,0.913784884,0.13783398,11.72076002
115.9268275,127.96531,107.754617,54.5757486,39.1531063,51.79656938,242.2995747,0.938596842,0.158781436,12.5853044
112.6070007,125.4689514,99.99976807,49.33691447,30.89615076,46.65493028,263.6540735,0.9039366,0.175862243,12.44770762
122.8359966,134.4850906,107.108364,47.50723035,23.95772112,46.53834495,325.9550879,0.845925632,0.11283534,12.48618573
134.9436032,141.1849948,120.2180438,54.77724295,33.21783087,54.01943262,396.9123393,0.885185121,0.09486771,12.71046827
120.9386694,130.6348184,105.0104437,56.0871785,32.22465143,57.23653374,538.5686286,0.844315953,0.071053119,13.06451699
126.9040005,138.8942273,113.6799915,53.36181904,39.7316798,53.14092682,328.9484385,0.914687651,0.141356553,12.46122424
154.324083,157.4591443,138.1200178,56.34324565,40.80318076,53.23169988,405.253132,0.901053862,0.095643578,12.85263851
196.9955571,209.5389041,185.1136596,54.89462889,26.94159985,54.31621912,163.8904421,0.938934823,0.140994583,11.18555014
148.8290093,150.3405477,134.101159,53.5247609,33.29384509,50.05527328,329.4188398,0.901116907,0.121257147,12.43543256
146.16568,146.8398768,124.9345621,49.01501081,28.5002185,49.8246825,65.73702221,0.974341848,0.281152022,10.75066732
111.6693235,125.5920415,89.64209267,49.72093961,24.52287453,51.86133164,208.1053415,0.908793365,0.228775624,11.63967194
131.2524976,133.920611,117.8130939,50.81760053,30.02828633,46.98386224,365.0964453,0.871772552,0.134580236,12.39204589
183.170509,188.3927459,169.7542897,54.50646456,30.68477131,53.48796538,305.488759,0.90312671,0.096402599,12.16775354
175.6888725,177.5849521,162.3072565,54.02565009,34.69018565,53.35962443,521.7557111,0.851283876,0.06838297,12.95543985
137.3292433,148.2705656,122.3068296,52.16863464,31.28918276,54.68422594,328.1439306,0.894274879,0.091262852,12.76096403
169.4414007,177.1507087,155.7559989,58.17914321,37.13492208,57.07671754,435.9043422,0.890789522,0.072809419,13.01982989
121.1440185,124.147065,105.195403,54.09301532,33.95266109,49.4162966,633.438924,0.813846231,0.083303107,13.26983819
114.2370857,120.4068408,99.50484458,53.01428088,38.91388771,47.3764415,769.5719571,0.792267889,0.077704578,13.67188019
128.1096316,138.8956718,111.8652843,53.33210341,29.4578085,54.51715761,259.3728301,0.913891429,0.107945401,12.40349604
118.6373657,127.3729053,100.5971387,52.60405468,37.04723269,52.06185597,383.7915037,0.892522482,0.112246926,13.22432402
147.1263326,151.9109248,128.9121164,52.02222239,27.06459727,51.80346228,333.3846776,0.876369003,0.084576335,12.69058173
125.377406,126.4777243,111.8016046,45.43425298,27.28979731,41.93931065,187.5572143,0.917802076,0.152074426,11.91853862
135.7771852,151.0975121,104.0247924,41.69646977,25.36795391,54.5110771,300.6047122,0.850834228,0.108858826,12.39858155
130.6882933,132.620024,114.2609135,54.72261853,35.62703426,52.39046542,641.183046,0.822470921,0.0682197,13.34048234
128.9089407,130.5859998,116.4121821,45.77412792,28.08843702,42.13655805,458.4537757,0.80542796,0.124880278,12.62855667
167.3025071,173.6435296,146.7613566,45.26114486,23.02625417,49.72641778,358.2232965,0.821479225,0.07835561,12.55944614
122.6650187,129.1234583,109.0271066,51.0109829,33.79605751,48.68303387,374.2788307,0.881765861,0.175396342,12.51031863
166.4913567,170.7180285,155.9565503,49.16077429,31.30423829,47.41252877,655.2613441,0.77204828,0.054363289,13.3700841
156.34332,153.3856118,136.8401548,49.14838557,28.04187946,50.65452037,403.6866102,0.845977002,0.080054483,12.66318308
117.0181931,129.2585357,102.8317693,55.98911932,38.41047225,53.48065203,624.4841377,0.841264196,0.083648475,13.54201404
141.3701611,146.2270242,117.3846133,51.43796422,32.20717596,56.04713568,286.5593542,0.907219492,0.109086148,12.58476563
128.2221643,133.1060319,112.9166232,54.82627268,36.07231922,52.3028409,510.545578,0.86003086,0.111047664,13.21650303
123.0462045,132.8531561,107.3279598,50.79248573,26.55722345,49.12157929,315.9644431,0.874793087,0.193253297,11.98897286
105.6935381,110.391041,88.56895409,51.58360457,37.12053357,46.47195517,660.7270507,0.806330506,0.090821307,13.45601996
142.2664106,147.8036641,122.0944707,49.55037307,27.10232706,52.76112698,348.9265652,0.863477623,0.090833808,12.56329012
132.3290412,140.5766551,114.5314111,53.24618341,33.57242181,54.85736038,564.4760943,0.830154602,0.076998336,13.30536523
116.744767,126.2986029,101.8299269,54.45142753,34.58491782,52.27056891,290.5325292,0.915549382,0.177648472,12.40850767
143.001257,154.2622756,133.856853,50.94071723,30.23529278,47.38996304,208.0380982,0.927433845,0.154083935,11.9396383
106.2384421,116.4812326,93.76969876,49.41302976,26.48705693,48.70222995,357.6415552,0.855354672,0.101628772,12.66643527
107.0635561,113.4446829,96.13696247,52.62753909,40.3632742,48.40162038,1003.422941,0.74016444,0.064307498,14.04891282
126.5112297,133.0660761,112.4289295,57.4120668,40.20905099,54.57663851,401.0403276,0.905456296,0.110037806,13.04543321
135.0792583,144.34783,122.0627116,53.48600098,30.5885082,51.12774282,235.7578799,0.923388311,0.151938997,11.95624391
145.9647239,144.597926,131.1490269,50.52469188,32.25712015,47.75631896,504.9871186,0.835207111,0.0679177,12.91721946
151.3343445,157.0486203,124.5234375,57.18950856,34.21196617,68.4584079,447.9105578,0.884459907,0.085699515,12.91741665
126.8971449,130.6457102,110.4273722,54.20031976,34.95190716,52.93256036,684.8477998,0.805791844,0.061124836,13.51011896
129.7059266,133.8964443,115.4835481,54.6539574,34.76830996,49.53568102,325.4319811,0.907511231,0.094137491,12.59846291
132.7337358,139.4095328,111.2185764,60.008526,37.08100764,69.01058992,396.8626085,0.909562975,0.110613952,12.77579907
114.132069,124.8910262,98.61082657,53.23277499,29.69643444,51.8846809,303.1191213,0.89581193,0.201798074,12.23150771
149.1029254,153.955571,128.5413989,47.51849834,20.21015006,50.47834479,183.3602961,0.905822384,0.162532387,11.34365129
170.7154234,177.5957064,152.1145394,51.31043979,31.25361462,54.64672784,340.7587471,0.88602046,0.089439273,12.73106668
116.4189453,122.9752855,99.23425695,50.31956577,29.76731573,49.01637822,241.7296009,0.913216761,0.155587335,12.43341785
175.5332313,178.8528395,161.7472581,54.36174929,32.90075952,53.82235469,344.4090007,0.898467512,0.094575343,12.48009085
112.7953732,122.908214,90.27189955,46.09759031,35.00390183,45.62724275,344.4344782,0.872325603,0.195316531,12.350188
172.9461989,173.1971154,152.3725361,42.09619613,17.18323717,45.43345868,173.7413572,0.880599605,0.170581341,11.22208637
122.5701424,125.7367829,110.6926625,50.3775529,31.2749096,46.29650339,441.5848426,0.84900388,0.098223917,12.88761231
113.0252608,121.2366495,101.1210381,53.40006194,35.6553617,50.71678812,828.1917514,0.766098047,0.051328338,13.87945221
120.6842583,127.0729707,104.2407125,54.68595617,38.61779215,53.72233486,427.4621488,0.89095753,0.108450761,13.14009467
156.0094244,154.626106,137.231963,51.1946719,28.11415253,50.77013929,399.7386416,0.854389545,0.076841536,12.61273403
136.7327572,137.6972138,121.409292,51.06047787,33.83845366,49.50559308,647.3682727,0.79953242,0.077725395,13.43974938
116.6514271,124.0081016,100.4497687,51.78419153,30.35688599,50.44749546,359.6477034,0.877797434,0.106125423,12.56628807
111.5813365,120.227834,89.68626127,51.57399522,31.33166741,52.53160444,297.7245334,0.898611504,0.133944675,12.58810836
126.9610974,130.0645504,113.3433747,51.02104509,29.56449178,47.07172381,342.3450997,0.878675669,0.117216089,12.42660328
115.6213224,120.7634083,102.2573361,58.14599436,42.85400125,55.16141865,846.2827478,0.818083565,0.071536639,13.91791299
135.7587438,147.2820519,119.0485479,45.84008223,24.4844414,52.81813975,235.8376701,0.891329083,0.114355025,12.05849824
119.4184435,130.5023737,100.2276286,51.46275213,35.36793537,50.97760743,563.8030087,0.82727286,0.071632828,13.58805084
115.4550389,124.7951181,100.9596696,53.48732256,33.30373322,51.26440279,199.2675858,0.93861099,0.237257985,11.84837345
128.4434468,138.054944,112.3182486,50.0567171,27.2551158,49.4613871,324.2363649,0.875280958,0.104578384,12.32525012
123.5371812,136.7132646,108.0304415,49.52584359,25.85170691,49.60632361,301.235774,0.877797149,0.105197769,12.27054686
173.0336716,177.2666052,159.2237229,55.15262316,34.40230735,54.90578124,378.1204849,0.894732043,0.086073745,12.81427817
124.8863085,129.7514787,103.4096605,51.34615526,30.90548819,51.79968409,332.5766333,0.885037953,0.127825122,12.43611064
119.8839733,126.7880894,106.9138053,55.63203041,37.22393055,51.92952654,663.9542012,0.826613552,0.068824463,13.5873962
147.5181175,157.9847502,127.7302878,55.86620431,32.1061707,60.61283647,498.9744948,0.853656322,0.075771995,13.15974728
123.4665715,129.0714017,111.9080754,55.21658876,36.74905688,51.53049853,730.8221306,0.806033453,0.068277933,13.680547
145.0188054,151.2102447,127.1099755,53.17170185,29.86987191,52.7096682,425.0073293,0.857731729,0.074091586,12.99285132
130.5768015,136.0445588,117.5236213,51.41016027,32.05273257,49.8952319,492.3058752,0.838847044,0.106067145,13.13385384
107.8667441,111.6530676,87.83093567,55.92722635,37.53787295,53.2320341,843.4246975,0.780872581,0.062271957,13.82722401
173.7410394,172.1048247,155.0047603,45.47810229,25.39763802,48.47734795,410.6325869,0.814275901,0.073702008,12.55075746
107.3992909,112.66221,90.49051538,52.66110345,37.68249515,47.62196185,608.7903112,0.828066627,0.105771791,13.31259262
142.4183183,153.4341257,126.3838309,49.91093067,31.28031761,51.10661173,423.7225607,0.856441352,0.082889006,12.89990958
171.6011816,182.2430547,156.3820021,57.16160366,32.11741069,58.02835055,383.6920936,0.888893141,0.08295328,12.59858502
123.9140337,129.6397601,102.2366885,47.76778311,36.21509264,47.50677919,773.0795643,0.743122216,0.069644412,13.56311972
153.4244909,166.7705166,122.8935224,42.88150591,26.53925732,55.15142087,329.6180013,0.847705986,0.098435463,12.57824126
153.6603023,157.2490346,139.1667937,55.47919861,35.95676056,53.83467274,552.3117946,0.853809135,0.062295068,13.26270546
137.3740343,144.9718641,121.2514431,47.47534993,28.74292222,51.07774663,498.8027385,0.804185291,0.080301253,12.9026483
121.1605499,131.6070555,108.3207425,53.11758737,35.46639654,49.52502867,516.3454412,0.849051478,0.078545784,13.48931594
122.0226349,131.8708878,105.1197017,52.54157721,31.70523641,51.3369331,605.208064,0.80360627,0.05897562,13.54214375
172.3949589,175.82549,160.4338711,51.96611612,33.16664425,50.07102338,627.7124381,0.805322508,0.063780951,13.15298184
113.1930057,119.82311,102.1658149,52.02419253,41.67441831,47.99569146,960.6453141,0.758526405,0.071896743,13.84924709
117.9500349,120.7456543,99.31367188,51.86470054,33.18959176,51.38772889,300.6170838,0.905358915,0.156039057,12.53421711
143.997953,148.5816617,122.6281907,50.60506076,28.54667513,52.7598776,296.990361,0.889124749,0.094479228,12.58471961
143.419837,142.6230072,128.5247622,55.20949381,35.74867733,51.43331587,444.3008505,0.879664241,0.072275162,12.7670108
114.3307029,121.7643821,96.9868608,52.05847662,31.84277075,50.89878087,467.32894,0.846525336,0.090293629,13.1390735
159.5210433,163.0335307,134.5950731,46.35329013,21.97898837,53.01006265,319.3446036,0.840975092,0.088842267,12.47565339
146.9985439,151.6520987,124.9831289,58.01899138,32.62043307,60.214019,274.5896001,0.923545783,0.119710795,12.52541857
140.7882066,151.6047153,124.2673587,45.27769642,24.36153489,46.34700382,204.9414705,0.898414075,0.154643279,11.83276888
121.9063034,126.7221221,110.0283854,49.0896577,32.67745655,46.39051336,452.9893909,0.847284674,0.124325624,12.97547712
132.8584236,143.0835382,114.1532775,55.73955207,32.05611599,54.94511801,279.5580972,0.915686234,0.101064735,12.68132356
164.3224251,171.1884965,138.1846832,45.09194781,20.12250587,52.74306999,311.4512543,0.826220707,0.100667543,12.32665078
131.5987114,135.5958827,117.8500359,51.91345838,33.12042112,48.904711,575.0532105,0.818642166,0.073467558,13.33358928
108.2299749,115.6725334,85.90233742,48.31852803,27.54103642,49.06381196,187.2974924,0.920736772,0.238092889,11.66642048
152.2960653,154.8077902,127.4014352,48.39266895,29.43622494,53.79295643,154.7997867,0.941536101,0.177965051,11.82380732
132.533929,138.7804078,128.0728792,48.72164434,31.65002404,42.28151028,246.0553412,0.909615271,0.119507601,12.32533487
104.9885208,111.3904254,88.49148877,53.42233066,40.83762108,49.24499881,1248.325769,0.683581391,0.054756309,14.17773192
159.5750621,169.3991696,151.966302,50.81960279,28.05980408,49.06216023,303.1284295,0.88737465,0.096840976,12.38526092
152.9046667,150.4277279,136.6437786,46.35022583,27.37811053,44.28184872,456.7059436,0.808875643,0.070477716,12.66511099
150.1554505,152.7985883,140.3220791,51.04918726,34.10511963,47.72310644,771.7617673,0.762866693,0.058860287,13.45833286
105.7500804,112.4291088,92.74497653,52.64905805,38.78149386,47.91622042,864.3979227,0.765329622,0.066915802,13.91994645
175.7887513,185.4635861,165.469779,57.9281263,34.32825122,57.53167044,391.1285299,0.894072567,0.077768226,12.81231627
137.1902501,150.8466369,119.8429564,53.64838295,37.2367085,50.7229289,28.96650861,0.991682701,0.392898026,9.857128851
136.0953404,150.8189662,119.0828823,54.36215102,33.79294026,59.73582113,493.9691137,0.859585958,0.07057825,13.1881053
129.7108549,137.2211103,115.1396573,49.30319991,25.32462045,48.92662964,294.8463415,0.877428162,0.100434671,12.2441153
174.7126104,179.6683117,160.3656651,53.74735112,30.15630942,53.41012889,279.9398163,0.910027753,0.099830509,12.08878198
165.9427554,173.8475857,153.826238,51.56648553,29.24159506,52.6896362,502.2669366,0.823270241,0.069085063,13.13747549
115.9210397,123.0220187,103.4532171,55.95550008,42.63619085,53.28377216,1016.836992,0.771200703,0.064295071,14.09695449
151.8180106,153.431754,128.242981,36.75555734,15.85931283,43.25590452,169.7268954,0.847317399,0.133654004,11.61711899
122.9376217,128.9216377,110.6553252,51.45460287,32.60635006,47.57163722,332.7862375,0.892228604,0.172064901,12.2679076
132.2847037,139.9832274,118.3302047,49.2639193,30.07577506,47.80625968,449.469893,0.837929033,0.074789382,13.05599673
118.1906234,124.7909761,97.47872122,50.18432116,29.05909832,50.45079416,490.5375842,0.817583081,0.067000748,13.3373392
118.4182923,127.5096,95.447647,56.38771367,36.32016267,55.58251682,506.4808721,0.863158829,0.121729475,13.04225072
146.5941051,144.4278067,132.5162826,51.71785006,33.96756701,48.3553788,524.3779053,0.840964291,0.067363214,12.97938995
116.799002,127.7368498,105.9703881,53.15272344,36.72218405,50.38691141,63.65289584,0.982297371,0.315180379,11.01906549
101.1495607,109.0556963,80.04261819,53.07838658,39.03478938,51.3230233,828.35333,0.775568004,0.075345608,13.6407698
107.0433652,117.2309302,84.7375403,49.78094856,29.62706346,50.26246256,221.9306863,0.915750967,0.151383914,12.26374792
111.2861134,122.8199051,93.05863255,49.39950852,35.28248665,48.38267368,937.2596325,0.697937604,0.050913944,13.91715954
106.2704076,112.9810938,90.88881114,52.96613194,41.18954648,48.73489978,1276.785426,0.678379193,0.052536572,14.20882094
117.4227448,128.8703405,93.66395378,48.92958647,26.84782296,51.21835691,377.2401645,0.840437456,0.09394009,12.72938171
112.4879212,117.7510054,99.81534647,52.53589059,41.53345118,48.30769809,1094.479596,0.726670753,0.057264646,14.06782567
153.7964399,154.00361,135.5753573,53.57863649,31.49894953,53.70487698,402.1728718,0.874246977,0.076869368,12.77640834
130.5216327,140.1968701,122.1975953,54.22813378,32.07542293,51.48504613,376.3957947,0.885530891,0.08305313,12.73816556
157.3930607,172.6649435,129.9876917,47.91987623,26.75981213,53.45295215,87.89089256,0.962096356,0.216893851,11.23498032
115.281213,124.8032898,102.8693258,56.62620483,37.26102378,53.48691421,313.4508067,0.919778076,0.157941187,12.58019093
126.8459499,140.6448639,98.26835079,37.88149748,23.19399477,47.85682039,261.9235126,0.838105815,0.127861974,11.95142691
134.7591229,145.7913448,118.229127,56.69543079,40.01752008,52.73009001,334.4167666,0.916799438,0.117274641,12.98800319
117.4923911,133.3317959,98.057983,48.69145069,27.53153369,50.76924746,238.2677662,0.902190203,0.160025735,12.30364364
154.5035131,157.4886237,138.3557605,48.25622171,28.66221462,53.08015529,456.9137516,0.829465298,0.076810668,12.7942534
125.9202992,133.587308,107.0415649,47.21225746,32.2477791,47.02749424,461.1664109,0.826455816,0.082040454,13.18993551
151.0979286,160.0253109,125.4317602,45.32357487,20.90122307,51.82652622,213.0812449,0.885731403,0.148138646,11.77926768
126.326584,137.6341504,97.03842938,47.44585535,24.5638594,61.08990512,260.2665117,0.891128075,0.138286062,12.31349272
128.7497535,132.5494869,117.2213156,50.47647708,31.43807337,47.03565039,349.0520877,0.881195763,0.14445663,12.46516744
142.8396953,150.185524,127.8441954,46.38751352,22.95697003,47.23100456,311.7852132,0.849507348,0.099893334,12.30468785
106.3832506,115.2072138,91.70510855,52.82463188,33.47485114,48.17935532,507.5281245,0.838745379,0.096750049,13.29187104
131.983941,134.4321013,118.1130757,47.45818565,29.68397737,44.48947384,458.0483117,0.824058882,0.096498631,12.98787391
123.7174401,127.9338291,103.3035501,54.58829458,35.44880331,55.11442921,358.2174483,0.899943963,0.112162881,12.67683793
169.1253964,176.7912573,157.0895634,57.84753627,35.45637862,56.78967591,353.6433459,0.907843982,0.093058458,12.54988556
142.6467108,143.9035609,125.9255548,51.10757278,29.59983884,51.04543729,509.4060381,0.823430611,0.068963789,12.9034381
133.4391519,135.0461996,120.1001113,55.42430292,37.08380783,52.24155335,376.5863366,0.901103244,0.173102634,12.62160906
155.8687703,162.595627,134.8575284,46.11299168,19.57436565,50.18462923,27.26802255,0.985435914,0.3333288,9.792633953
172.2505763,180.1038278,157.5922772,51.6099085,28.59585093,52.19943267,381.3246039,0.864059635,0.079030473,12.68913163
118.9098744,128.0591676,101.6361449,52.43488126,34.8437772,50.8306942,339.6705001,0.897344868,0.152158122,12.66124982
